Pipe_ID,Start_Node_ID,End_Node_ID,Pipe_Length,Pipe_Capacity,Operation_Cost
2170,385,4,688,488.7548240689632,302.2981743001935
2171,27,386,955,487.68952808208155,402.6515801142972
2172,386,19,300,414.0374431599609,817.106293976898
2173,29,387,493,498.91285133690496,707.5030197227957
2174,387,47,882,499.95031268580885,734.9587185117715
2175,26,388,419,360.86151836417287,351.8745042720914
2176,388,23,335,389.91667058405244,802.1180533359554
2177,23,389,261,499.84145978868816,472.10798738832
2178,389,49,324,331.9498920467888,398.4381529592011
2179,31,390,268,408.80599305891513,635.8774333078586
2180,390,36,519,422.146355928924,458.57985166425294
2181,4,391,659,402.26781795922653,784.0115128581477
2182,391,16,569,420.6808424440492,784.0668855037884
2183,6,392,525,303.00450839611324,487.62797708487483
2184,392,10,205,327.65663468094954,555.6734225834913
2185,21,393,164,419.77661895146343,464.6470326002251
2186,393,20,237,455.66784581351175,864.7288164724113
2187,14,394,644,410.1090601239991,795.5329358560887
2188,394,20,164,321.3102494432226,713.0145749481946
2189,15,395,852,350.93233728648937,898.9170326866714
2190,395,45,718,329.61195189776595,359.2111366559524
2191,14,396,750,425.5727652004203,519.1367557541291
2192,396,31,692,447.89493077682266,555.7909763944208
2193,21,397,816,363.2937568122997,764.3970523764053
2194,397,30,578,302.5643299021212,777.3266351559888
2195,9,398,229,326.1762277107152,441.33956075670073
2196,398,25,486,441.9570100447945,589.3351382023959
2197,10,399,901,495.04890705679173,879.4622663305722
2198,399,6,853,462.22091326106363,418.3455997002101
2199,10,400,815,492.43917525559823,473.95485757981714
2200,400,50,626,402.3051281618986,851.1129182658727
2201,14,401,424,331.3058426831482,519.9826200578739
2202,401,11,728,357.7678828955027,651.3625007037043
2203,18,402,924,443.8399391191534,747.1448917034647
2204,402,30,300,366.1983895206806,802.4705369008403
2205,23,403,167,401.5018188938663,540.7515499222368
2206,403,4,701,386.38370622916574,531.6595133024906
2207,19,404,608,420.48822197228856,364.34810009750765
2208,404,29,942,447.0956776666495,895.2448587548138
2209,11,405,227,374.0586132882636,435.69095988127106
2210,405,25,630,462.9130424227005,440.35369246763094
2211,4,406,122,443.0273553622351,488.97123715125565
2212,406,2,243,330.45804941353106,458.38531182589793
2213,9,407,898,424.0002666954817,504.13379667075424
2214,407,8,926,386.93562966329404,415.70376536534735
2215,22,408,779,440.835111238938,317.8743024195733
2216,408,1,429,364.3372737402619,579.2921834638196
2217,10,409,942,487.3322609169362,363.7671069423215
2218,409,17,563,396.57095299658937,695.6144323673063
2219,9,410,384,486.00107555821455,530.1404346043753
2220,410,34,409,322.3271858792123,369.2417755886449
2221,26,411,227,405.87812426950666,588.9534841316176
2222,411,19,811,307.55690131913593,686.0218350418563
2223,3,412,335,310.4694356862626,438.58758631683816
2224,412,17,753,470.29783632930935,589.8397471159816
2225,21,413,776,311.6435024150679,856.202496060845
2226,413,47,209,334.5514636562175,527.619358922512
2227,27,414,783,423.06956812571485,547.1679291673581
2228,414,44,659,309.6928464951645,426.1657067411168
2229,20,415,607,423.11052463863587,323.73450393756787
2230,415,9,615,429.83079296617456,718.842327842041
2231,26,416,713,430.8155105911495,606.9543663879294
2232,416,19,187,489.5247317041334,585.102519613577
2233,26,417,639,453.26081422378,598.7691555493584
2234,417,22,816,462.39354847816037,820.2912906006732
2235,29,418,467,309.3928844815335,639.7937280999192
2236,418,17,251,327.30060241671646,437.202450830762
2237,27,419,402,304.0243443706148,751.6362826955856
2238,419,32,142,389.35443176792137,304.2579194969323
2239,12,420,695,371.9649801273133,624.4593787803258
2240,420,49,162,375.01988106366997,605.3650686055717
2241,22,421,388,493.79357241645994,859.8465918396871
2242,421,18,354,384.3659671045307,714.7810616011374
2243,30,422,836,470.0858975357856,548.5962084121246
2244,422,15,845,420.33732172409304,336.40984137040937
2245,24,423,348,409.32298793273424,561.6281844711475
2246,423,31,801,465.5849909090625,762.7458444199068
2247,25,424,950,338.82575408919445,621.9645055582646
2248,424,8,892,466.9913550104234,805.520705011081
2249,23,425,232,385.8895794157405,582.4235683895624
2250,425,16,345,306.2136260488913,868.1417396763101
2251,15,426,804,347.98978074472626,350.02743226125574
2252,426,14,391,415.9474229879544,700.2221142752123
2253,3,427,109,369.1240337801579,672.9043866828505
2254,427,27,668,337.35450564622585,798.7474830539654
2255,7,428,182,370.1285382914294,526.0863766645275
2256,428,35,210,300.04820093702693,444.7466016228167
2257,20,429,742,303.09964836523807,400.0585613236152
2258,429,26,741,441.8254382971875,312.63467013379204
2259,16,430,108,480.5084229685906,343.9834908682319
2260,430,17,649,448.00356003164256,485.83994936760723
2261,19,431,492,440.09097308487156,541.0880751610171
2262,431,15,399,496.8643957628083,530.0886735450255
2263,4,432,854,433.34177107929133,470.57297345727557
2264,432,20,464,389.14596418057386,801.6711693270256
2265,18,433,705,389.7265183235468,622.6152771545828
2266,433,20,636,456.7943701011179,536.8843697269537
2267,9,434,225,486.55425598121894,346.9962330895311
2268,434,35,727,457.0013672416524,777.1727094286105
2269,17,435,380,389.5139901015944,797.6573222603879
2270,435,41,582,393.5497350749327,463.6763356199075
2271,30,436,533,477.56758451857604,573.0745386196617
2272,436,46,356,380.7952566606167,576.0703099219953
2273,15,437,957,356.7491019920912,561.9490330450947
2274,437,29,251,390.0103861107784,502.6902259929384
2275,8,438,517,348.4586658400933,854.6965696644318
2276,438,23,596,302.68189077442463,311.66775505172797
2277,14,439,546,344.290178274649,783.3649732885888
2278,439,4,483,484.23254733890985,824.650202200007
2279,26,440,948,301.79973145665116,454.6865244140025
2280,440,15,880,396.83689966451936,688.8612763566429
2281,24,441,848,430.79884428404966,671.1510894432693
2282,441,15,877,317.1588569798979,354.5612699478247
2283,20,442,739,437.8558642451674,376.26156826244426
2284,442,44,749,418.4965987803193,801.3430230543893
2285,18,443,530,347.32662629400176,833.849394177228
2286,443,40,303,340.2798205587775,875.4145055837796
2287,10,444,153,352.3342733275013,340.19465663750856
2288,444,41,365,405.6094898007599,881.6648814793541
2289,28,445,257,342.4089698765949,363.058530128183
2290,445,43,562,331.6904880361526,772.6061042014525
2291,12,446,935,365.3786526111213,306.47903543370717
2292,446,28,890,481.4926352692851,373.4888501101783
2293,12,447,534,382.0047573483486,589.1969506397202
2294,447,16,377,355.62872808978216,494.70398950136837
2295,11,448,565,356.5334721082318,576.5212411617912
2296,448,6,129,332.4366744815755,591.8654322851247
2297,10,449,846,473.3710426054132,675.755564797456
2298,449,7,368,454.85022954013425,693.7217882241639
2299,21,450,931,414.3255386722331,327.8417316090754
2300,450,35,882,450.7627425956738,431.43550383593
2301,13,451,452,361.23918409641624,693.3776472685904
2302,451,28,834,356.10556437108016,792.281409816512
2303,15,452,689,401.7054863547145,491.0711800834826
2304,452,6,343,357.5436868980059,742.2381105865052
2305,6,453,637,472.90826831641675,599.7398780255596
2306,453,9,734,424.8384145792541,379.22110613399735
2307,14,454,959,355.18565959001256,842.9771281019484
2308,454,43,175,369.2532083069497,784.6435759204287
2309,26,455,310,320.18953632720815,877.1329432354248
2310,455,46,475,391.21990533251835,538.6640109186238
2311,29,456,372,496.2895190858259,380.84835907854443
2312,456,29,807,345.620075580477,853.3339908929161
2313,15,457,869,375.9848581924029,601.1613484685164
2314,457,26,811,411.9781063691571,591.8430213217069
2315,22,458,356,335.28238208557724,787.6397425828077
2316,458,4,908,344.91189385377925,579.3033999164878
2317,6,459,213,446.8619977966215,681.5637460448602
2318,459,39,749,316.5476606974143,849.0500000148448
2319,19,460,897,398.1388691853968,563.1668615637861
2320,460,19,386,384.0666618863685,866.1318873896456
2321,2,461,122,353.4419790972148,605.4680311125132
2322,461,38,780,422.33113512920283,639.4483839306876
2323,25,462,884,487.54092307587354,847.3527366606934
2324,462,15,721,387.73694057995874,624.4545011324138
2325,26,463,441,351.0364457548461,815.0821515589578
2326,463,42,871,413.89530293260214,505.90431432437015
2327,11,464,307,314.62850189565677,758.7861435684673
2328,464,10,428,477.52166589879096,520.7104167644751
2329,25,465,998,439.176314873697,398.7468868281017
2330,465,25,101,463.885570734073,843.3492825438793
2331,7,466,455,406.3865955105583,470.7071758454665
2332,466,38,833,433.70933902279705,817.6624664755353
2333,26,467,164,462.4827315247801,812.037440122165
2334,467,1,846,353.05701781721046,842.3718391139336
2335,10,468,286,410.4676026911006,330.30448249936927
2336,468,47,829,444.0746425464406,566.6879867866746
2337,11,469,558,338.082699204982,701.9720945155309
2338,469,13,825,461.1782338393708,347.5497636779573
2339,15,470,958,377.2472790598179,590.9152438296621
2340,470,47,989,364.14243299685876,878.349607243913
2341,2,471,163,304.68659107347764,558.1055450665879
2342,471,50,948,360.2912372821336,356.7338068646329
2343,1,472,676,421.20276638721623,642.1875046959024
2344,472,26,560,328.09980195910344,673.5296377278682
2345,31,473,908,400.81401594968486,626.9290116176361
2346,473,8,532,489.6850311082986,805.478464101345
2347,5,474,827,315.5987732818818,363.6780115854117
2348,474,25,356,332.14266983819715,886.9592781176844
2349,17,475,758,397.4935670927948,518.4726341049032
2350,475,2,940,325.807281777885,558.1898568254346
2351,4,476,672,477.55030493433765,324.35142728081706
2352,476,20,533,466.59882771060006,478.54242986448924
2353,4,477,277,330.2915244800829,565.1094206866396
2354,477,33,947,352.8025692143786,303.2391253102065
2355,24,478,736,494.5253208865105,664.0959381531497
2356,478,34,164,364.1466184689346,820.584968832134
2357,12,479,481,396.4712417165506,721.7198664300608
2358,479,30,918,338.75782600467096,428.7388920557099
2359,26,480,642,337.827739265348,644.0950583345859
2360,480,32,259,472.3249900167957,865.3112726937832
2361,21,481,928,370.4617768418357,440.4346650104995
2362,481,7,871,353.70001523949907,692.5414679671908
2363,31,482,814,488.80825565618545,537.7663574950203
2364,482,17,592,325.63702205981957,373.75312799938365
2365,6,483,505,435.1064737240114,766.399508449316
2366,483,27,648,429.1518584522612,308.11036301983205
2367,16,484,435,496.98295320338093,345.59610378949907
2368,484,19,221,335.2165266063432,730.0311514605851
2369,23,485,669,346.83981195761805,461.7806395315225
2370,485,44,967,378.0172077560427,416.7287818199468
2371,8,486,265,330.82950486726685,813.3861984869679
2372,486,11,288,321.14012077586017,716.4434001185907
2373,10,487,463,359.6115143589619,553.523628134313
2374,487,13,924,352.6051671485568,398.1650525062273
2375,30,488,752,417.76205403124465,353.53330083434315
2376,488,45,665,334.9573430090316,892.2600515544699
2377,23,489,869,437.4873721881735,495.2509684095647
2378,489,33,561,495.17417255670733,471.7554212299099
2379,7,490,995,316.01790193423227,409.9017164569756
2380,490,46,146,411.99873429271156,743.356977678573
2381,16,491,886,325.7159157023338,311.02859386514524
2382,491,43,916,360.2783591532718,675.5903483507722
2383,12,492,122,393.80800933319256,602.6548476380622
2384,492,43,158,433.92225130750353,882.4008166763223
2385,23,493,668,419.4233240031007,554.5110334475858
2386,493,45,356,465.02697513228384,591.1533624883447
2387,18,494,270,360.95218255946514,409.08507940016983
2388,494,44,771,442.8238281849832,417.74056901271337
2389,5,495,167,378.0752892093908,549.4648805937909
2390,495,4,690,320.123995444518,485.77908600170747
2391,15,496,283,440.5983452293639,429.6755990092573
2392,496,31,670,304.6094176813215,838.0479299446467
2393,5,497,566,345.5067753872927,467.7608595870791
2394,497,29,989,455.06638597718324,570.4236349502314
2395,18,498,830,491.1278923446843,763.253714328771
2396,498,23,952,452.1213162780124,400.92665546012495
2397,5,499,270,339.021764004842,835.5667968264881
2398,499,35,393,420.8009995479,822.8001554041695
2399,15,500,858,421.5525537486849,542.8235245975021
2400,500,19,785,395.8909956299531,520.3666207684255
2401,25,501,990,373.65909353114193,524.0667546872613
2402,501,13,596,466.88582398114846,799.8037291206517
2403,7,502,516,358.2830277352097,501.6961546467119
2404,502,31,179,304.00919990651295,649.5413455288867
2405,1,503,816,470.7731987050407,384.09926002963823
2406,503,41,578,301.6016281347566,357.0561886264377
2407,20,504,532,387.89307487168844,597.7936627706273
2408,504,32,836,475.5425921393879,787.8899930182885
2409,24,505,166,476.75240309160637,859.9976514698084
2410,505,22,592,367.3695402894306,641.6894328819551
2411,18,506,707,315.66764355240133,343.54487882682645
2412,506,5,212,342.57001720767147,701.2519526698882
2413,20,507,231,466.5787189774459,375.05334590184214
2414,507,5,905,411.3636720556615,867.8271920150225
2415,4,508,138,365.388420050939,664.0135939187314
2416,508,33,299,467.38556656892473,897.2901664399319
2417,23,509,347,322.5716289425524,665.6806580199732
2418,509,31,599,409.8536986696885,749.0165000571718
2419,9,510,742,364.9217596193889,732.6955609283264
2420,510,42,790,491.8224583992588,858.6541743048089
2421,29,511,486,444.67893777098567,464.4249538225655
2422,511,9,752,385.5011407426732,463.3443255036268
2423,21,512,758,467.18709800330157,389.179929346731
2424,512,33,515,398.47151890589794,321.9778185592916
2425,20,513,171,380.93074832971,536.2091315943677
2426,513,25,357,454.35658781366953,550.7444902772456
2427,9,514,589,492.2669262389612,575.3818308392092
2428,514,25,585,488.36330001003114,662.2465731379539
2429,23,515,406,414.5365631713379,600.3485336689791
2430,515,8,834,351.0464868688567,705.3864383189332
2431,27,516,272,346.6089256533745,644.1767147657447
2432,516,32,571,305.7141835448021,678.510623187067
2433,7,517,900,358.5342891518848,535.5526502166667
2434,517,11,443,466.4478213416883,464.87868646074037
2435,28,518,441,318.81196404571773,870.8378234906494
2436,518,14,644,449.26276251381535,305.01282250328313
2437,30,519,679,416.15936597069515,728.6325372223755
2438,519,16,158,441.09933038692475,703.0675621529195
2439,21,520,377,300.2568851053603,372.0955552413732
2440,520,17,912,383.4896567792925,738.4074069170341
2441,27,521,132,314.83523911886243,415.2097505807693
2442,521,5,542,470.0343890410095,898.5495557675835
2443,1,522,438,462.08731712312505,524.5835960437948
2444,522,25,605,356.2147770890226,700.811671507536
2445,18,523,789,416.04570643982834,842.4209918727356
2446,523,18,992,434.0507952088718,412.7421532790499
2447,16,524,594,367.290070363502,426.72495515277103
2448,524,43,536,335.7682137015599,841.1496647027296
2449,6,525,761,349.05586099487346,569.0447046095597
2450,525,16,687,448.8838507626652,882.7319471312966
2451,25,526,368,472.2066799944481,639.5178441357717
2452,526,41,870,438.12454841626834,608.0606982754921
2453,18,527,539,477.937482514333,564.2607423936277
2454,527,50,128,450.133802856331,593.1629555267909
2455,17,528,155,365.1162265038023,890.1583798432645
2456,528,14,934,308.769370499326,495.9731434488052
2457,13,529,665,478.79453368488583,884.6096739144184
2458,529,41,709,371.154816840132,427.7365527959961
2459,22,530,867,428.0387737074064,371.93281889030726
2460,530,49,300,437.0881044742583,767.4032363544226
2461,18,531,856,478.093914796778,641.5688297703147
2462,531,8,158,461.58760600285666,413.9115961625815
2463,21,532,194,395.398383075635,685.366898104269
2464,532,7,570,424.2928845313569,766.7266233221263
2465,17,533,641,371.50266568544737,466.45604088058747
2466,533,16,312,438.5602397259818,822.5805599175255
2467,15,534,432,453.9544614771171,636.8134945136028
2468,534,46,299,405.56242165912414,610.5778970387803
2469,26,535,621,449.86307102848684,878.8142872970766
2470,535,13,868,310.68692047820343,862.5302024444031
2471,7,536,839,422.9806029133872,589.4541609568373
