ID_Tuberia,ID_Nodo_Inicio,ID_Nodo_Final,Longitud_(km),Costo_de_energia,Flujo_Necesario_(m3),Mano_de_obra,Material,Costo_de_Operacion
1286,26,37,59.6,2897.93,1788.79,18293.22,TC,151584.22
1287,26,38,18.3,2448.35,1634.39,8544.29,TD,46028.551
1288,26,39,66.4,2403.37,1127.64,12286.62,TC,105537.892
1289,26,40,71.1,2451.31,1123.28,7498.96,TC,99564.126
1290,26,41,10.2,2852.11,2274.49,14280.6,TD,48900.868
1291,26,42,24.9,2323.12,1538.69,15299.63,TD,65115.909
1292,26,43,14.1,2611.43,2097.55,16864.31,TD,59169.781
1293,26,44,51.2,2660.68,3967.65,14058.4,TD,228297.8
1294,26,45,90.1,2544.85,1449.44,13270.22,TD,154371.746
1295,26,46,34.3,2915.26,2640.85,13070.48,TC,123558.519
1296,26,47,99.2,2335.81,3179.54,9198.85,TC,338903.533
1297,26,48,53.7,2904.37,1500.6,16136.85,TP,133510.825
1298,26,49,83.3,2405.27,3526.06,10871.99,TP,329829.237
1299,27,50,68.9,2668.13,1911.31,16903.25,TD,161402.589
1300,27,1,15.6,2869.78,1099.92,14316.08,TD,42934.26
1301,27,2,78.4,2637.56,1231.08,17455.35,TC,139301.537
1302,27,3,45.8,2222.19,3363.64,9791.96,TC,178798.41
1303,27,4,90.3,2365.68,3369.41,13873.88,TC,338533.327
1304,27,5,15.3,2229.54,2911.51,9143.29,TP,75119.842
1305,27,6,97.4,2512.87,1695.87,13415.54,TC,198546.35
1306,27,7,56.8,2573.96,2079.51,13597.55,TC,151964.493
1307,27,8,88.9,2503.74,1475.89,8230.59,TD,146879.305
1308,27,9,21.8,2771.3,2572.41,17964.93,TD,87593.726
1309,27,10,29,2346.48,4044.58,17693.51,TD,147948.916
1310,27,11,61.7,2377.22,1359.76,18210.16,TP,142725.908
1311,27,12,38.3,2022.44,2093.84,10436.55,TP,114569.817
1312,27,13,45.4,2552.81,3904.33,8538.71,TD,193471.328
1313,27,14,34.5,2365.15,3735.31,16336.86,TP,181877.611
1314,27,15,49.2,2379.21,2877.3,7898.64,TC,162109.242
1315,27,16,58,2152.4,2809.34,15641.89,TP,213583.979
1316,27,17,31.4,2490.72,3576.31,9863.82,TC,137473.64
1317,27,18,31.8,2493.57,1580.91,16708.57,TC,91196.219
1318,27,19,57.1,2741.07,2415.11,15372.27,TD,165239.483
1319,27,20,60.5,2698.16,1847.56,18887.3,TD,144695.22
1320,27,21,65.5,2554.7,1216.12,12951.77,TC,111999.631
1321,27,22,45.4,2739.32,2276.96,9178.38,TD,120798.712
1322,27,23,71.7,2462.54,4184.31,10049.6,TP,333631.327
1323,27,24,44.7,2861.79,2982.91,15540.45,TC,171940.902
1324,27,25,12.3,2534.33,2468.6,16453.17,TP,83902.937
1325,27,26,87.7,2064.76,1270.12,15744.93,TP,162263.567
1326,27,27,97.1,2542.94,2157.94,16684.67,TD,238774.386
1327,27,28,85.6,2577.75,3244.44,13247.1,TP,321367.824
1328,27,29,65.5,2817.81,3377,12207.45,TC,252088.445
1329,27,30,15.3,2225.27,3111.24,14301.16,TC,82719.91
1330,27,31,76.3,2785.28,2395.44,16505.83,TD,211966.68
1331,27,32,12.2,2298.86,4347.19,17542.12,TD,83401.97
1332,27,33,89.2,2224.24,2539.02,10246.43,TP,260468.757
1333,27,34,25.6,2704.76,912.17,11447.64,TC,52385.884
1334,27,35,56.7,2523.26,2950.08,9284.36,TP,198574.312
1335,27,36,61.4,2366.63,1298.5,17120.5,TC,121471.68
1336,27,37,91.6,2030.87,2570.72,17274.57,TC,277240.333
1337,27,38,90.3,2328.12,2717.96,17057.8,TD,275052.388
1338,27,39,45.3,2855.02,1383.09,8432.74,TC,84904.299
1339,27,40,21.3,2027.43,3328.08,17738.47,TD,101297.086
1340,27,41,42.6,2412.56,2045.5,12339.06,TD,109293.356
1341,27,42,24.3,2387.7,1137.88,10688.73,TP,63173.247
1342,27,43,17.7,2471.31,3703.98,13316.91,TD,89338.812
1343,27,44,35.1,2170.84,904.35,7267.52,TP,56442.837
1344,27,45,90.7,2497.52,1635.03,17714.63,TC,191538.39
1345,27,46,92.7,2350.53,2940.6,12005.91,TP,312162.471
1346,27,47,65.8,2220.01,1128.1,12715.12,TP,115865.862
1347,27,48,26.8,2815.64,3916.74,12020.66,TP,145048.318
1348,27,49,20.5,2811.19,2941.81,16121.58,TP,113095.193
1349,28,50,94.5,2475.58,2609.21,11838.91,TP,285746.546
1350,28,1,70.2,2173.54,3093.17,8987.42,TP,247175.076
1351,28,2,50.9,2544.4,2383.03,9714.34,TP,153955.081
1352,28,3,45.7,2523.72,3284.09,8184.02,TD,165701.065
1353,28,4,66.3,2354.01,2178.74,14498.83,TC,180151.781
1354,28,5,90.5,2524.7,1337.79,16809.82,TD,150490.407
1355,28,6,44.8,2907.72,2054.7,12459.78,TC,123615.774
1356,28,7,12.7,2180.08,3534.88,10276.04,TP,78928.78
1357,28,8,64.8,2098.22,1579.16,13431.34,TP,146064.942
1358,28,9,58.4,2375.36,2846.1,7589.09,TC,186042.507
1359,28,10,94.9,2035.56,991.06,15517.62,TP,144191.776
1360,28,11,79.6,2114.96,2398.53,14431.65,TD,216128.588
1361,28,12,59.6,2206.98,2150.8,15743.45,TC,166604.595
1362,28,13,68.2,2296.8,4296.81,15311.05,TC,330554.657
1363,28,14,55.6,2224.08,4153.65,15531.21,TD,258016.956
1364,28,15,57.5,2085.14,3248.19,12976.15,TC,218701.21
1365,28,16,95,2317.14,4011.2,14525.43,TP,428409.973
1366,28,17,51.4,2267.87,2702.4,16049.59,TC,178085.287
1367,28,18,25.9,2018.31,3929.13,9376.87,TD,118785.769
1368,28,19,13.1,2596.95,4295.42,9164,TD,73529.352
1369,28,20,84.5,2075.86,3802.7,18000.24,TC,364804.562
1370,28,21,98.7,2819.3,1642.82,10128.06,TC,188260.172
1371,28,22,58.8,2321.61,2130,18147.81,TC,169305.573
1372,28,23,95.8,2719.98,2385.35,18816,TP,289566.11
1373,28,24,77.3,2970.25,3430.56,12545.14,TC,297006.36
1374,28,25,87.1,2755.42,1420.58,17407.75,TP,180451.963
1375,28,26,59.3,2965.18,2699.28,12542.64,TD,183100.708
1376,28,27,86.5,2163.22,3478.37,11658.2,TD,321695.345
1377,28,28,28.9,2000.74,4035.94,7078.14,TD,129964.43
1378,28,29,74.9,2593.92,2421.06,18113.72,TP,240083.846
1379,28,30,53.1,2699.46,3232.97,18130.45,TC,216070.202
1380,28,31,79.6,2274.81,3854.17,8133.71,TP,334281.243
1381,28,32,27,2504.25,1454.08,13875.8,TD,63965.69
1382,28,33,10.9,2308.3,3976.33,14244.83,TP,89809.27
1383,28,34,49.3,2230.89,1429.27,6731.55,TC,88176.466
1384,28,35,50.5,2848.63,3943.44,8213.81,TP,227455.161
1385,28,36,53.2,2930.82,971.79,14526.71,TC,88041.481
1386,28,37,35.7,2844.76,3267.5,9888.17,TP,150147.837
1387,28,38,29.9,2749.06,1891.06,11855.06,TC,86558.392
1388,28,39,84.6,2806.78,4319.3,9608.9,TD,383593.8
1389,28,40,47.3,2493.97,1541.71,6652.91,TD,86061.509
1390,28,41,28.7,2172.24,4211.46,13585.72,TP,165156.874
1391,28,42,12.6,2367.8,3168.79,7290.31,TC,59062.267
1392,28,43,59.7,2616.97,2116.13,16889.38,TP,181307.009
1393,28,44,60.9,2773.69,1263.8,8510.54,TP,106121.784
1394,28,45,79.8,2901.45,3846.19,15964.7,TD,335370.932
1395,28,46,68.9,2876.72,3248.27,18001.44,TP,282486.987
1396,28,47,96.7,2063.42,2861.24,17726.74,TD,307108.112
1397,28,48,38.3,2248.27,1067.82,15507.78,TD,67958.224
1398,28,49,83.3,2395.95,1018.58,15327.55,TD,111767.744
1399,29,50,55,2212.32,1876.9,15959.31,TD,130976.716
1400,29,1,63.6,2590.27,3327.59,13544.56,TD,235896.29
1401,29,2,69.3,2901.31,4348.88,6911.88,TD,315337.702
1402,29,3,80.7,2595.06,2944.45,7198.94,TP,262528.889
1403,29,4,45,2049.1,4101.03,9470.14,TP,215952.884
1404,29,5,53.8,2921.77,1230.07,7086.84,TD,80438.48
1405,29,6,54.2,2798.9,2348.38,8968.72,TC,150709.152
1406,29,7,21.6,2576.63,985.48,8403.2,TP,49912.918
1407,29,8,87.9,2738.96,4085.3,9833.13,TP,392319.533
1408,29,9,82.3,2217.14,3468.39,10568,TC,311972.037
1409,29,10,12.7,2392.11,2039.41,7199.44,TD,39811.721
1410,29,11,97.6,2132.88,1917.61,6613.8,TP,209794.396
1411,29,12,86.9,2055.63,3255.78,15570.52,TD,309895.744
1412,29,13,77.5,2103.01,2821.08,11532.79,TC,247262.127
1413,29,14,43,2460.99,1536.43,8732.32,TC,88611.816
1414,29,15,52.3,2263.42,2212.73,17897.52,TP,173471.511
1415,29,16,96.9,2647.02,2638.13,9791.7,TP,288636.087
1416,29,17,30.9,2161.26,2691.26,16343.3,TC,122910.784
1417,29,18,99.7,2458.9,2245.86,17007.35,TC,265488.047
1418,29,19,58.2,2388.6,2228.17,16132.21,TP,182077.945
1419,29,20,95.5,2392.79,4254.72,13800.42,TC,440459.516
1420,29,21,24.1,2285.19,1631.04,8913.57,TP,69225.321
1421,29,22,27.7,2147.08,3987.16,11358.42,TP,147802.514
1422,29,23,86,2943.66,2701.8,16845.77,TP,287520.347
1423,29,24,62.7,2643.07,2010.74,14692.23,TD,152224.036
1424,29,25,15,2803.42,3679.26,15457.23,TP,105909.733
1425,29,26,19,2246.19,2641.68,7386.53,TD,64256.558
1426,29,27,44.3,2772.2,3260.17,17010.24,TC,186321.283
1427,29,28,84.8,2137.43,1708.54,11681.29,TC,173888.589
1428,29,29,78.7,2183.76,4374.99,7423.14,TP,369507.207
1429,29,30,39,2044.15,2095.5,12857.35,TC,113340.555
1430,29,31,28.3,2604.03,2218.27,17535.08,TP,119739.819
1431,29,32,46.9,2255.2,3295.17,7336.98,TD,168537.841
1432,29,33,71.8,2888.46,4138.27,6969.94,TD,311168.15
1433,29,34,39.2,2544.63,2395.64,11083.48,TC,121945.722
1434,29,35,44,2437.09,2941.75,7043.71,TC,148074.623
1435,29,36,30.6,2195.78,3573.77,17336.76,TC,151427.69
1436,29,37,21.1,2991.16,3764.33,8353.01,TC,101630.446
1437,29,38,63.6,2923.73,2960.73,9443.4,TC,212945.978
1438,29,39,39.4,2388.52,3003.19,16504.02,TP,171876.668
1439,29,40,12.8,2554.28,3177.74,9192.19,TC,64371.389
1440,29,41,91.9,2806.06,944.41,17367.1,TP,143435.349
1441,29,42,29.2,2223.46,4111.15,14556.2,TC,155748.3
1442,29,43,40.4,2904.88,3267.73,13322.19,TP,176219.961
1443,29,44,16.6,2429.75,3003.22,15834.54,TC,88702.644
1444,29,45,33.9,2929.79,3873.89,17784.56,TP,189386.797
1445,29,46,51.7,2164.71,3945.55,13611.78,TC,237456.739
1446,29,47,18.5,2330.3,2885.88,15657.24,TP,104256.524
1447,29,48,31.1,2045.18,3684.53,10440.27,TD,133338.495
1448,29,49,49.1,2535.98,1814.91,13857.16,TC,123519.529
1449,30,50,17.5,2650.3,1874.29,15222.74,TD,59806.759
1450,30,1,17.7,2986.74,3437.72,9233.15,TD,78607.424
1451,30,2,75.3,2469.89,1795.82,8574.38,TP,164275.714
1452,30,3,63.1,2938.61,3752.99,10199.74,TC,263211.681
1453,30,4,38,2689.02,998.8,10506.44,TD,57453.724
1454,30,5,19.6,2221.29,3936.6,8469.5,TP,105634.1
1455,30,6,97.3,2038.64,3645.76,8831.24,TD,370901.072
1456,30,7,16.6,2921.75,4303.16,13558.79,TD,96048.27
1457,30,8,68.1,2469.15,1581.2,12096.98,TP,147649.508
1458,30,9,42.5,2458.96,3537.21,14065.43,TC,185140.874
1459,30,10,69.1,2721.2,4424.69,14423.96,TC,341642.387
1460,30,11,98.2,2749.57,1147.76,15264.85,TC,150568.757
1461,30,12,87.5,2412.68,2657.81,7518.48,TP,258278.343
1462,30,13,23.4,2451.88,2160.78,15133.09,TD,77227.076
1463,30,14,67,2685.17,3073.44,9589.64,TD,223949.074
1464,30,15,13.4,2580.88,986.15,15674.74,TC,51847.192
1465,30,16,76.7,2448.18,3820.36,11094.06,TC,320986.13
1466,30,17,12.7,2350.2,1443.04,17168.37,TP,73898.755
1467,30,18,35.9,2273.27,2995.48,13256.96,TP,150907.578
1468,30,19,66.3,2240.11,2111.33,9053.51,TP,170287.17
1469,30,20,83.2,2667.81,4093.54,14981.74,TP,389693.732
1470,30,21,58.6,2058.66,3135.96,18927.14,TD,216109.34
1471,30,22,48.2,2199.31,2730.09,18588.39,TP,191413.657
1472,30,23,48.4,2835.48,2609.69,6531.01,TD,139594.092
1473,30,24,25.4,2587.77,1641.58,11475.51,TP,79857.983
1474,30,25,73,2936.61,1767.73,10153.41,TP,163456.471
1475,30,26,94.3,2980.7,3907.47,13777.96,TC,403144.429
1476,30,27,36.1,2215.09,2646.56,17982.82,TD,126528.418
1477,30,28,62.1,2132.88,3652.86,7960.86,TD,241712.862
1478,30,29,30.7,2134.47,4250.64,17081.39,TD,159959.342
1479,30,30,77.8,2864.69,2837.66,9122.54,TP,251914.512
1480,30,31,87.1,2152.79,2061.07,17138.52,TD,209093.619
1481,30,32,97.9,2406.82,3816.26,18524.69,TD,405658.178
1482,30,33,28.8,2154.64,3015.99,13123.89,TD,110013.376
1483,30,34,49.4,2723.69,2103.45,8641.1,TP,133421.53
1484,30,35,60.7,2537.77,3534.72,8231.37,TD,230265.466
1485,30,36,73.6,2871.13,3184.52,13757.4,TP,279899.742
1486,30,37,89.8,2250.37,2288.37,10445.2,TC,231769.956
1487,30,38,97.5,2827.62,2402.69,18651,TP,294907.995
1488,30,39,13.1,2145.55,4495.74,14320.05,TC,93975.859
1489,31,40,19.1,2203.72,2973.53,9870.28,TC,81699.787
1490,31,41,88.4,2268.15,3986.48,10978.68,TP,388706.89
1491,31,42,93.5,2409.75,3001.86,7943.3,TD,295792.94
1492,31,43,61.3,2621.09,958.94,17628.11,TD,89609.088
1493,31,44,18,2816.22,2437.67,15566.37,TD,71600.472
1494,31,45,66.2,2061.95,2082.87,14553.95,TP,185065.189
1495,31,46,95.1,2812.08,4372.93,16465.14,TP,469719.657
1496,31,47,59.5,2886.56,2509.94,8231.29,TC,171159.957
1497,31,48,82.3,2363.07,3210.24,13416.03,TP,308155.515
1498,31,49,83.3,2402.93,4438.96,8800.84,TP,399450.902
1499,31,50,44.2,2160.06,2984.71,14111.51,TP,177829.923
1500,30,51,91,2463.95,3744.8,9682.7,TP,373257.12
1501,51,14,18.2,2027.35,994.45,16561.49,TC,58217.767
1502,7,52,59.8,2965.59,3142.93,18356.62,TD,220283.396
1503,52,48,13.3,2896.69,4492.42,11815.76,TP,99274.732
1504,13,53,15.3,2977.96,3728.18,10987.77,TC,85290.985
1505,53,4,27.1,2302.52,3044.8,17306.26,TP,138466.006
1506,8,54,74.8,2375.53,2593.77,14497.77,TC,229734.397
1507,54,38,22.8,2975.26,1457.14,11008.11,TD,53811.028
1508,10,55,40.3,2617.39,1182.63,7314.77,TD,61981.011
1509,55,37,11.9,2965.02,2049.79,16176.79,TP,77505.57
1510,5,56,13.1,2627.55,982.19,8969.56,TD,29845.535
1511,56,35,85.9,2328.81,3428.13,18767.54,TD,326833.241
1512,29,57,47.5,2536.32,2956.09,18941.82,TD,173257.507
1513,57,23,17.8,2291.38,1842.82,15646.39,TP,83597.385
1514,15,58,67.1,2811.54,4108.98,11900.05,TC,305894.213
1515,58,36,86.7,2994.16,2445.27,8958.78,TP,242771.287
1516,15,59,27.5,2545.06,3133.72,18408.81,TD,118176.456
1517,59,32,68.5,2557.86,1077.26,13310.72,TD,97647.322
1518,1,60,54.2,2867.68,2787.75,17135.23,TP,207082.943
1519,60,29,16.9,2456.26,2406.98,15811.37,TP,92149.469
1520,23,61,86.6,2769.94,3654.84,14801.42,TD,342961.356
1521,61,8,67.6,2070.71,3153.43,8423.59,TC,234616.835
1522,14,62,59.8,2450.72,3569.72,15896.22,TC,252481.282
1523,62,21,57.9,2535.08,1168.67,13438.32,TP,111859.865
1524,16,63,60.3,2256.82,4416.93,7223.51,TP,290990.58
1525,63,17,39.5,2144.58,2519.54,16247.72,TC,139036.166
1526,21,64,83.7,2053.26,1913.77,8785.78,TD,176293.057
1527,64,25,89.5,2669.83,4379,8327.32,TD,407914.042
1528,19,65,58.3,2181.38,1405.77,15947.86,TC,120817.849
1529,65,42,12.8,2689.16,3148.73,10138.72,TD,59214.856
1530,22,66,28.9,2617.44,1763.82,6980.27,TD,64760.27
1531,66,29,38.1,2300.51,1208.5,11684.33,TP,84565.783
1532,7,67,88.1,2284.33,3754.49,10450.25,TP,365450.674
1533,67,4,41,2935.4,3557.26,10076.09,TC,171958.067
1534,1,68,67.1,2722.15,2416.61,16154.41,TD,190723.737
1535,68,6,37.4,2015.8,2664.02,17974.8,TC,142992.188
1536,10,69,71.8,2546.11,2735.41,17199.3,TP,252266.378
1537,69,18,97.1,2310.2,3107.85,13487.62,TP,345894.057
1538,7,70,36.1,2194.06,4468.35,10313.16,TC,187221.763
1539,70,23,34.6,2470.49,1717.67,17964.1,TP,117590.582
1540,26,71,85.7,2029.6,3935.85,18442.59,TP,396503.974
1541,71,42,91.9,2206.59,2225.29,8016.6,TC,225148.921
1542,1,72,35.3,2811.63,1064.17,15070.33,TD,64489.359
1543,72,43,22.2,2149.81,1244.61,11833.4,TC,56996.972
1544,27,73,39.3,2880.2,2189.93,10306.8,TC,112650.089
1545,73,6,99.5,2854.08,1630.86,11920.63,TD,184197.658
1546,8,74,83.7,2155.05,3327.58,7899.66,TD,293312.952
1547,74,47,75.3,2229.13,1105.54,8960.01,TP,113252.323
1548,28,75,67.3,2960.37,1809.13,9034.53,TP,152721.862
1549,75,11,25.9,2778.31,1645.76,17800.06,TC,86343.632
1550,10,76,22.6,2943.01,2390.17,10211.84,TP,88617.556
1551,76,18,54.9,2565.29,2598.94,17572.3,TC,185663.386
1552,23,77,45.1,2918.64,1127.38,17739.29,TC,94563.845
1553,77,19,42.4,2816.31,3516.17,9930.45,TP,182686.313
1554,29,78,28.8,2448.79,3625.64,12951.99,TD,127590.406
1555,78,37,94.2,2671.14,2442.17,14887.57,TP,278875.021
1556,21,79,46,2484.45,1970.95,18027.72,TP,149034.082
1557,79,40,27.7,2054.16,1734.47,15133.94,TD,74313.283
1558,10,80,49.9,2842.95,1775.96,14434.05,TC,124661.669
1559,80,23,96.9,2357.75,3547.65,11210.46,TC,371909.093
1560,15,81,52.5,2555.57,3447.2,12197.05,TP,221344.425
1561,81,14,83.3,2858.27,1841.14,11464.79,TC,182594.249
1562,10,82,13.2,2128.45,3919.99,11162.97,TD,71733.07
1563,82,6,38.9,2343.46,1438.46,9386.06,TC,79887.492
1564,22,83,71.5,2387.61,1161.76,9616.88,TC,107572.274
1565,83,18,32.6,2710.58,1243.8,17943.78,TC,84529.154
1566,13,84,43.5,2291.47,2661.4,9475.18,TD,133222.658
1567,84,33,65.7,2499.25,2899.91,10713.29,TD,210164.601
1568,25,85,38.8,2837.35,2200.83,11596.62,TD,106784.146
1569,85,33,28.6,2271.41,1584.91,17867.87,TC,88695.937
1570,14,86,64.7,2546.08,3578.27,15798.92,TC,270397.665
1571,86,29,98.3,2744.9,3633.27,18085.75,TP,415961.166
1572,7,87,39.5,2182.75,1941.96,10510.37,TP,111472.317
1573,87,43,69.1,2433.73,2100.27,15719.5,TP,196292.837
1574,6,88,60.5,2697.98,3659.26,8942.9,TD,238391.85
1575,88,30,90,2343.31,2859.08,14273.52,TP,303908.422
1576,1,89,48.6,2341.97,1172.91,7701.86,TC,77059.674
1577,89,12,95.1,2492.9,3795.55,8089.01,TD,376392.121
1578,30,90,58,2948.12,4310.64,13485.9,TD,274542.68
1579,90,50,97,2593.75,3961.65,17962.5,TD,415613.8
1580,7,91,23.9,2393.8,3907.17,16463.24,TD,122116.347
1581,91,22,25.9,2701.7,908.82,16383.9,TP,77030.228
1582,10,92,63.5,2531.09,936.89,12659.46,TP,101267.931
1583,92,38,60.9,2126.57,3579.79,13536.71,TD,241794.517
1584,24,93,36.3,2085.66,3505.21,11241.75,TD,147311.583
1585,93,2,24.8,2650.88,4437.81,14893.21,TP,158877.519
1586,9,94,50.2,2164.28,3014.2,6527.24,TC,168489.772
1587,94,48,18.8,2570.24,3027.68,8901.93,TC,79965.063
1588,21,95,42.6,2104.07,1538.67,14509.1,TC,101022.342
1589,95,17,92.5,2762.27,920.21,8934.1,TP,115577.405
1590,13,96,97.4,2362.42,2669.72,12098.06,TC,290218.686
1591,96,29,73.8,2242.99,3393.56,6523.99,TP,272912.087
1592,24,97,50.3,2113.67,4067.88,8641.88,TP,233517.862
1593,97,13,68.8,2404.95,2445.88,11370.92,TP,205931.346
1594,23,98,16.7,2586.88,2903.04,7425.65,TC,68146.643
1595,98,26,64.9,2899.56,4466.39,7838.51,TC,310796.844
1596,21,99,41.8,2345.9,2343.88,12128.19,TD,119725.188
1597,99,17,35.4,2199.68,2036.97,7350.78,TC,91215.212
1598,11,100,50,2282.9,3505.94,13592.68,TP,219717.208
1599,100,36,76.3,2399.52,2059.06,15749.91,TD,184705.654
1600,4,101,41.8,2674.41,2751.67,9413.32,TP,146875.508
1601,101,49,45.8,2603.63,2553.32,9606.3,TC,141640.176
1602,26,102,99.2,2768.72,1455.43,7958.95,TC,165452.961
1603,102,16,11.6,2417.41,2404.25,13484.93,TD,51882.598
1604,11,103,59.9,2422.24,1107.18,16466.78,TD,95089.17
1605,103,26,90.4,2342.75,1450.86,11819.68,TD,152411.982
1606,20,104,72.4,2771.59,3210.75,10145.21,TP,266680.041
1607,104,14,33.9,2330.53,3230.65,6852.09,TP,133091.044
1608,12,105,74.8,2237.59,1311.36,15316.28,TD,124833.366
1609,105,44,35.7,2368.27,3916.52,8657.07,TC,162099.295
1610,8,106,14.3,2435.01,1832.42,14741.3,TC,62543.606
1611,106,13,30.5,2883.62,3087.71,17410.93,TP,151032.658
1612,2,107,79.7,2517.28,2434.13,8376.7,TC,215783.851
1613,107,12,21.7,2767.41,2921.36,7416.81,TD,78027.818
1614,16,108,37.1,2417.17,2024.22,17936.85,TD,106214.692
1615,108,6,53.3,2501.8,4176.57,8481.17,TP,251404.608
1616,20,109,96.9,2101.86,4252.29,9787.26,TP,444489.267
1617,109,40,57.2,2194.06,1089.99,7044.72,TP,86380.12
1618,20,110,33,2981.93,2026.76,12074.2,TP,107295.03
1619,110,7,26.6,2896.3,2091.25,12721.97,TD,78878.702
1620,3,111,65.9,2505.04,3553.56,10177.81,TP,268235.855
1621,111,9,53.5,2985.48,2026.21,12516.75,TD,131414.515
1622,26,112,20.7,2872.01,1030.04,7490.68,TP,47414.946
1623,112,38,46.7,2229.21,3443.18,6657.63,TD,173677.924
1624,23,113,55.8,2731.81,3772.96,13681.04,TD,235152.642
1625,113,38,97.4,2055.68,1537.86,13846.54,TD,173997.708
1626,10,114,19.4,2385.8,1643.79,11188.59,TC,60009.083
1627,114,31,74.1,2068.86,3630.91,10674.6,TC,295670.871
1628,10,115,25,2692.07,3822.4,15386.35,TD,122870.23
1629,115,4,72.3,2272.75,2495.17,18064.73,TC,224222.42
1630,17,116,21.3,2400.9,1643.11,15976.38,TC,74144.817
1631,116,11,85.9,2064.26,1850.71,12344.52,TP,199308.261
1632,2,117,20.1,2751.52,3495.44,15579.64,TP,121306.748
1633,117,36,42.3,2141.43,3408.47,8936.12,TP,174021.683
1634,4,118,76,2168.28,1758.01,15741.45,TP,184575.535
1635,118,48,56.5,2546.11,1921.07,18814.93,TP,169412.848
1636,12,119,55.9,2363.35,1262.57,7160.93,TC,89411.152
1637,119,23,10.4,2547,3458.85,17086.56,TP,91487.376
1638,6,120,46.6,2012.98,1031.51,11719.02,TP,86410.308
1639,120,10,84.2,2285.14,1310.85,7336.36,TC,129532.338
1640,19,121,50.6,2870.9,3084.57,9982.67,TC,181910.283
1641,121,8,29.2,2982.54,3276.9,7071.45,TP,120589.515
1642,7,122,84.3,2702.49,3680.37,8689.14,TC,332942.703
1643,122,32,33.5,2406.86,998.76,9542.31,TC,57812.633
1644,25,123,94.3,2663.11,2133.93,8021.28,TP,228758.677
1645,123,25,36.7,2796.3,1531.04,17859.43,TD,87560.556
1646,8,124,41.5,2931.1,1983.03,6687.45,TC,100607.98
1647,124,7,62.5,2587.4,1796.24,14044.35,TC,147154.405
1648,15,125,39.5,2501.24,2804.5,13560.57,TC,144468.301
1649,125,50,42.3,2376.17,3881.99,10363.14,TC,190419.569
1650,8,126,48.4,2579.97,2080.27,11245.48,TD,121257.806
1651,126,23,92.3,2204.73,1889.5,17030.97,TC,215776.811
1652,26,127,58.2,2545.82,3314.6,8937.52,TC,216011.836
1653,127,25,29.1,2974.38,1636.21,6829.97,TD,61516.043
1654,30,128,32.4,2042.86,3012.82,17917.04,TD,128325.492
1655,128,16,81.1,2798.54,3972.77,14889.09,TC,359235.094
1656,25,129,57.2,2269.03,2464.56,17660.62,TC,183861.288
1657,129,30,98,2276.2,2563.34,14450.6,TC,286719.9
1658,26,130,99.2,2933.62,1353.04,7954.57,TP,161814.355
1659,130,12,79,2147.77,3584.74,12975.98,TC,315186.984
1660,13,131,39.7,2947.54,1955.08,6922.21,TD,91639.752
1661,131,37,82.5,2826.93,3767.19,10366.66,TC,337463.423
1662,23,132,33.9,2430.45,2574.21,6952.44,TD,100820.073
1663,132,37,41.2,2736.18,942.53,6925.89,TD,52649.84
1664,13,133,62.1,2327.35,2007.13,12494.11,TD,146960.699
1665,133,42,44.9,2198.24,1398.11,11270.84,TC,90896.311
1666,3,134,95.4,2915.17,4267.94,10881.58,TC,435104.28
1667,134,6,53,2005.37,2431.43,9152.85,TD,145515.72
1668,29,135,96.4,2437.52,4290.89,8237.61,TP,441615.907
1669,135,45,81.7,2108.48,1782.92,8266.79,TD,160999.908
1670,13,136,57.5,2245.59,3787.87,7214.21,TC,236640.798
1671,136,4,78.3,2668.23,1308.65,10896.45,TD,122569.845
1672,25,137,18.4,2765.59,2083.68,8843.19,TP,68519.191
1673,137,48,47.4,2482.9,3134.49,9619.04,TP,180876.75
1674,22,138,29.9,2485.64,3409.92,10903.44,TD,121887.752
1675,138,5,34.4,2480.14,4005.43,15026.45,TP,186848.927
1676,10,139,27,2566.78,3104.1,13214.37,TD,107520.472
1677,139,42,79.5,2081.97,1306.88,10462.28,TC,130042.174
1678,24,140,29.4,2199.85,1307.98,14072.42,TD,63170.334
1679,140,10,29.6,2250.79,4087.18,18363.56,TP,180158.354
1680,5,141,90.5,2151.52,3120.17,17747.23,TP,339543.318
1681,141,12,91.6,2961.61,2114.52,17061.93,TC,235894.081
1682,4,142,33.9,2821.06,1307.08,8185,TD,60227.072
1683,142,37,72.5,2204.2,2840.03,15440.48,TC,243619.479
1684,3,143,51.7,2672.86,3974.67,12836.75,TC,237687.824
1685,143,41,25.2,2329.56,2136.95,18742.26,TD,86168.316
1686,18,144,65.3,2780.82,1988.22,16115.41,TD,158396.242
1687,144,5,42.8,2499.11,2473.46,17794.61,TP,163526.489
1688,26,145,18.2,2534.12,3730.84,7864.52,TC,88523.804
1689,145,35,21.1,2883.62,2400.37,11685.37,TC,80407.778
1690,17,146,47.9,2584.71,1517.17,10552.51,TP,107969.934
1691,146,49,25.9,2430.78,901.36,17929.27,TD,54462.836
1692,2,147,66.3,2257.88,1783.18,13992.88,TP,163860.642
1693,147,31,30.6,2980.75,1090.53,13452.84,TC,67292.5
1694,19,148,87.5,2065.36,1094.46,7934.03,TP,122426.103
1695,148,26,79.8,2236.86,2226.72,18851.79,TC,223288.233
1696,27,149,99.8,2942.73,4431.69,11949.87,TD,464345.184
1697,149,30,16.4,2776.92,3097.14,7802.48,TD,66053.984
